player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Larry Wagster,Guard,74.0,188.0,Ole Miss,1961,3,66.0,,5.1,2.5,,,,,35.9,,55.1,,,
Akbar Waheed,Guard,76.0,193.0,Niagara,1998,3,90.0,,1.7,0.9,0.5,0.1,0.1,,27.9,26.7,81.2,31.8,,0.0
Dave Wahl,Forward,80.0,203.0,Rider,1996,1,3.0,,2.0,2.0,0.0,0.0,0.7,,40.0,50.0,50.0,50.0,,0.1
Nick Wahl,Center,81.0,230.0,Northern Arizona,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
_ Wahl,School: Akron,,,,1948,1,,,,,,,,,,,,,,
Tank Wahlman,Forward,81.0,206.0,Rider,2002,3,107.0,,2.6,2.7,0.8,0.3,0.8,,54.0,11.1,61.8,54.2,,4.7
John Waibel,Guard,,,,1963,1,6.0,,1.3,0.8,,,,,66.7,,100.0,,,
_ Waibel,School: Iona,,,,1962,1,,,,,,,,,,,,,,
Paul Waickowski,Center,81.0,206.0,Harvard,1969,3,56.0,,3.4,3.2,,,,,42.8,,61.2,,,
Jim Waikle,School: San Jose State,,,,1992,1,12.0,6.2,0.7,1.1,0.1,0.3,0.3,0.3,33.3,,,,,
Ed Wails,Guard,74.0,188.0,Seattle,1979,1,22.0,,0.9,0.2,0.0,,,,30.0,,50.0,,,
Ishmail Wainright,Guard,77.0,250.0,Baylor,2016,3,132.0,18.6,3.8,3.2,2.0,0.8,0.2,1.1,41.8,33.1,65.9,48.8,12.9,6.9
Scott Wainright,Forward,74.0,188.0,North Carolina-Wilmington,1997,2,11.0,,0.1,0.1,0.2,0.0,0.0,,,,,,,0.0
Tommy Wainscott,Forward,77.0,196.0,Georgia,2005,2,23.0,,0.3,0.2,0.1,0.0,0.0,,37.5,33.3,,43.8,,0.0
Aswan Wainwright,Forward,78.0,198.0,Radford,1988,3,111.0,28.3,9.8,6.8,0.5,0.7,0.5,1.9,54.3,,47.9,,,
Dale Wainwright,School: Navy,,,,1976,1,1.0,,,3.0,1.0,,,,,,,,,
Dale Wainwright,School: Navy,,,,1975,1,5.0,,0.4,0.2,,,,,16.7,,,,,
Monte Wainwright,Guard,77.0,196.0,UTSA,1984,1,15.0,5.0,1.9,0.6,0.3,0.1,0.0,,44.4,,81.3,,,
Larry Wait,Guard,,,,1964,1,11.0,,2.2,0.5,,,,,34.8,,61.5,,,
Phil Wait,Center,85.0,245.0,  Schools: St. John's (NY) and Monmouth,2012,3,72.0,16.3,4.4,3.1,0.2,0.1,0.6,1.3,50.2,0.0,45.5,50.2,,0.7
Bill Waite,Center,77.0,196.0,Marquette,1949,2,2.0,,1.5,,,,,,,,,,,
Clayton Waite,Guard,74.0,188.0,South Carolina,1990,1,10.0,,2.3,1.0,0.3,0.4,0.0,,43.8,40.0,63.6,50.0,,
Ed Waite,Forward,75.0,215.0,Monmouth,2012,3,124.0,21.5,8.4,5.3,1.2,1.2,0.3,2.1,46.3,22.5,61.5,47.3,16.5,5.5
Ethan Waite,Guard,70.0,165.0,UConn,2012,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,-148.7,-0.1
Steve Waite,Center,83.0,211.0,Iowa,1980,3,116.0,,6.4,5.3,0.6,0.5,0.5,,48.7,,59.5,,,
Bill Waiters,Forward,77.0,196.0,Loyola (LA),1968,1,25.0,,6.3,5.0,,,,,42.0,,62.2,,,
